v1,v2,category
spam,[Web발신]ifg@[학술정보관]대학도서관 평가를 위한 만족도 조사 참여 요청 https://url.kr/*kv*f*,기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***.***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<문의및민원센터 ****-,****>,,",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***.***원 즉시납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@{민원및고객센터:****-*,***},,",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부 바랍니다.ifg@미납시 강제집행예정입니다.ifg@(문의센터:****-****)",기관
spam,"[국제발신]ifg@[통관세금안내]관세미납:***,***원 즉시 납부바랍니다.미납시 강제집행예정입니다.<문의및민원센터:****-****>",기관
spam,[국외발신]ifg@[통관세금안내]ifg@관세미납:***.***원 ifg@미납시 민사소송 ifg@고발조치예정입니다.ifg@(민원접수처:****-****),기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@{고객센터****-****}",기관
spam,[국제발신]ifg@[통관세금안내]ifg@관세미납:***.***원 ifg@미납시 민사소송 ifg@고발조치예정입니다.ifg@민원접수처<****-****>,기관
spam,"[국외발신]ifg@이우원님ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원****-****",기관
spam,"[Web발신]ifg@[WebX 코리아] ifg@ifg@만 기 일 : **년 **월 **일ifg@계 약 금 : ***,***원ifg@현 재 가 : *,***,***원ifg@(시세는 변,동될,수 있,음)ifg@ifg@※ 본인자산 확인방법ifg@*. https://webxwallet.io/sign-inifg@*. WebX 로그인ifg@*. WebX 전용 자산확인ifg@*. https://url.kr/veg*p* 클릭ifg@   어플설치ifg@(플레이스토어 webx검색 webx wallet 설치)ifg@ifg@[회원 발급 정보]ifg@- 성함 : 박영호ifg@- ID : pyh****@webx.comifg@- 비밀번호 : ****ifg@(초기비밀번호 이며 로그인 후 즉시 변경을 권장합니다.)ifg@ifg@문의사항은 카카오톡으로 성함과 연락처 끝 *자리 남겨주시면 추가안내드리고 있습니다.ifg@ifg@주거래은행 출금은 국민,농협,신한 은행으로ifg@신청가능하시며 주거래은행 등록은ifg@문자로 답변남겨주세요.ifg@ifg@감사합니다.ifg@ifg@홈페이지 : https://webx-asia.com/webx/ifg@공식 SNS : https://t.me/+aFV*Lt*MhqBiMzll",기관
spam,[국외발신]ifg@[통관세금안내]관세미납:***.***원 미납시 민사소송 고발조치예정입니다.(문의민원접수:****-****),기관
spam,[Web발신]ifg@[삼성화재]도입택배 주문 마감일안내(~*/**일. **시)ifg@ifg@☞ https://rcmall*.ssgb*e.com,기관
spam,"[국외발신]ifg@한경선님ifg@통관세 미납안내 ifg@합계세금:***,***원ifg@접수번호:******ifg@미납시 자동처리예정ifg@민원실:** ***,****,,",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***.***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[문의및민원센터:****-,****],,",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@<민원및문의센터:****-****>",기관
spam,"[국외발신]ifg@[우체국택배]ifg@ifg@통관번호오류로 인해ifg@물품지연 안내ifg@ifg@rebrand.ly/w*kcoe*ifg@상단 링크를 통해 문의바랍,니다,,",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[민원센터****-****]",기관
spam,[NPS국민연금]국민연금복지변경통지서 발송 완료 https://abit.ly/**kc*y,기관
spam,"[국제발신]ifg@서연희님ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원** **** ****",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@<고객센터: ****-****>",기관
spam,"[국외발신]ifg@이혜란님ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호:******ifg@자동처리예정ifg@민원**-****-****",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@[고객센터:****-****]",기관
spam,"[Web발신]ifg@[The건강보험]ifg@신체검사 {통지서} 전송완료,ifg@내용확인 https://c***.h*ku.info",기관
spam,"[국제발신]ifg@서미숙님ifg@통관물품 세금확인 ifg@관세세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원****-****",기관
spam,"[국외발신]ifg@배종호님ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호:******ifg@자동처리예정ifg@민원**** ****",기관
spam,"[국외발신]ifg@고객님ifg@[관세청]ifg@통관물품 세금확인 ifg@관세세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@문의 [**,*** *,***],",기관
spam,L*TT**/**ifg@매주 '무상'으로ifg@**조합 안내 합니다ifg@****회 번호ifg@▼조합수령하기▼ifg@vo.la/PyQi*,기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부 바랍니다.ifg@미납시 강제집행예정입니다.ifg@[문의센터:****-****,],,",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[문의및민원센터:****,-****,],",기관
spam,[통관세금안내]ifg@관세미납:***.***원 즉시납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[민원센터:****-****],기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{문의및고객센터: ****-****}",기관
spam,"관세청 ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원** **** ****",기관
spam,"[국제발신]ifg@김혜진님ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원****-****",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@{민원실****-****}",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@(문의및민원센터:****,-****,),",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{고객센터: **** ****}",기관
spam,[국외발신]ifg@[통관세금안내]ifg@관세미납:***.***원 즉시납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[민원센터:****-****],기관
spam,"[국외발신]ifg@김연주님통관물품 세금확인 관세세금:***,***원통관번호******자동처리예정민원**-***-****",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<고객센터:**** ****>",기관
spam,"[국외발신]ifg@[수입통관세 안내]고객님 수입통관세:***,***원 금일 자동처리 예정이오니 즉시 납부바랍니다.(민원센터:*********)",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부 바랍니다.ifg@미납시 강제집행예정입니다.ifg@{문의센터:****-****,},,",기관
spam,"[국제발신]ifg@[통관세금안내]관세미납 ***,***원 즉시 납부 바랍니다미납시 강제집행예정[민원센터 ****-****]",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@[민원센터****-****]",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<민원및고객센터:****,****,>,",기관
spam,"[국제발신]ifg@고객님ifg@[관세청]ifg@통관물품 세금확인 ifg@관세세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원 (***,*-***,*),",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@{문의및민원센터:****,-****,},",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<문의및고객센터:****-****>",기관
spam,[NPS국민연금]국민연금 기준소득월액변경통지서 https://t.ly/mvnPO,기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@(고객센터:****-****)",기관
spam,"[국외발신]ifg@김대훈님ifg@통관세 미납안내 ifg@합계세금:***,***원ifg@접수번호:******ifg@미납시 자동처리예정ifg@민원실:** ***,****,,",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<고객센터:**** ****>",기관
spam,[Web발신]ifg@L*TT**/**ifg@매주 '무상'으로ifg@**조합 안내 합니다ifg@****회 번호ifg@▼무상수령▼ifg@vo.la/PyQi*,기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{민원센터 ****-****}",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@(고객센터****-****)",기관
spam,"[국제발신]ifg@박병윤님ifg@통관물품 세금확인 ifg@미납세금:***,***원ifg@통관번호******ifg@자동처리예정ifg@민원**********",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@<문의및민원센터: ****-****>",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{민원및고객센터:****-****}",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{민원센터:****-****}",기관
spam,"[국외발신]ifg@[우체국택배]ifg@ifg@통관번호오류로 인해ifg@물품지연 안내ifg@ifg@rebrand.ly/******bifg@상단 링크를 통해 문의바랍,니다,,",기관
spam,[Web발신]ifg@FW>ifg@L*TT**/**ifg@매주 '무상'으로ifg@**조합 안내 합니다ifg@****회 번호ifg@▼조합수령하기▼ifg@vo.la/PyQi*,기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@(문의및고객센터:****-****)",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<민원및고객센터:****,-****,>,",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@{민원및고객센터:****-****}",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[민원실****-****]",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{고객센터:****-****}",기관
spam,[Web발신]ifg@택배 상자를 든 네오님 카톡방이 정지인관계로 새로운방 안내드립니다.ifg@https://is.gd/*MKM*A,기관
spam,[국제발신]ifg@[통관세금안내]ifg@관세미납:***.***원 즉시납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@(민원센터 **** ****),기관
spam,"《장례공지》ifg@ifg@◇*교구 벧엘*속ifg@■장세훈(강연미)집사ifg@    부친상 ifg@ifg@■고인:장지문 집사ifg@         (**세)별세i,fg@if,g@■빈,소:오산 한국 병원장례    ifg@        식장 귀빈실ifg@■입관:**일(월)오전**시ifg@■발인:**일(화)오전**시ifg@       고인이 출석하던    ifg@       오산평화 교회에서    ifg@       집례 함.ifg@ifg@■장지:수원연화장 오산   ifg@        쉼터공원 안장함ifg@ifg@■조문:**일 오늘 *부    ifg@            예배후 오후*시   ifg@            서점 앞에서ifg@            출발 함.ifg@ifg@■오시는길:경기도 오산실   ifg@               밀머리로*번**ifg@ifg@■마음전할곳: 농협 장세훈 *************ifg@ifg@◇문의:이경자 전도사ifg@    *** ****  ****",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@[문의및민원센터:****,-****,],",기관
spam,학술정보관 ****-*학기 이달의 영화상영 안내ifg@https://library.skuniv.ac.kr/#/bbs/no,기관
spam,[통관세금안내]ifg@관세미납:***.***원 ifg@미납시 민사소송 ifg@고발조치예정입니다.ifg@(문의민원접수:****-****),기관
spam,"[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@<고객센터:****-****>",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<민원및고객센터:*********>",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<민원센터:****-****>",기관
spam,"[국외발신]ifg@[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@(민원및고객센터:****,-****,),",기관
spam,L*TT**/**ifg@매주 '무상'으로ifg@**번호 안내 합니다ifg@****회 번호ifg@▼무상번호수령▼ifg@vo.la/PyQi*,기관
spam,"[Web발신]ifg@[총무 및 일반 사무원/*명]ifg@ifg@선생님 안녕하세요.ifg@안양여성인력개발센터 취업 담당자 박현호입니다.ifg@내부,전기배,선 회,사에서 사무직 직원을 모집합니다.ifg@ifg@■ 직무내용 : 경리 및 총무 업무, 현장업무 지원, 일반 사무업무ifg@■ 근무지 : 경기도 군포시 고산로 ***번길 **(당동)ifg@■ 시간 : 주*일 **시간(**:**~**:**)ifg@■ 급여 : 월급 *,***,***원 이상ifg@★중식비 지급★ifg@★신입/경력 무관 지원 가능★ifg@ifg@ifg@구직내용을 상세히 안내 받길 원하시면 연락주세요ifg@※지원문의 :  ***-****-**** 박현호※",기관
spam,"[통관세금안내]ifg@관세미납:***,***원 즉시 납부바랍니다.ifg@미납시 강제집행예정입니다.ifg@<문의및민원센터:****-****>",기관
spam,"[Web발신]ifg@[워크넷 채용정보 안내]안녕하세요.  채용정보를 보내드리니 지원의사가 있으신 경우에는 인천남동산단새일센터 김은혜,(***,-****,-****)으로 문의하여 주시기 바랍니다.ifg@◎채용정보  □채용제목 : 사무직 구인 □모집직종 : 경리사무원(제조) □필요학력 : 학력무관ifg@□경력조건 : 관계없음(신입가능) □근무예정지 : 인천광역시 남동구 남촌동 □고용형태 : 기간의 정함이 없는 근로계약ifg@□임금 : 시급 *,***원 이상(임금협의가능) □채용담당자 : 김은혜(***-****-****) □전형방법 : 면접ifg@※자세한 내용은 알선 담당자에게 문의하시기 바랍니다.◎담당자 ",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@조아라님 관세***,***원 금일 자동납부예정 입니다.ifg@민원:*********",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@{고객센터: ****-****}[M*]",기관
spam,"[국제발신]ifg@[통관세금안내]ifg@관세미납 ***,***원 즉시 납부 바랍니다ifg@미납시 강제집행예정ifg@<민원센터:****-****>",기관
